Departure_AirportCode,Departure_ScheduledTimeLocal_DateTime,Departure_ScheduledTimeUTC_DateTime,Departure_ActualTimeLocal_DateTime,Departure_ActualTimeUTC_DateTime,Departure_TimeStatus_Code,Departure_TimeStatus_Definition,Departure_Terminal_Name,Departure_Terminal_Gate,Arrival_AirportCode,Arrival_ScheduledTimeLocal_DateTime,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeLocal_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code,Arrival_TimeStatus_Definition,Arrival_Terminal_Name,MarketingCarrier_AirlineID,MarketingCarrier_FlightNumber,OperatingCarrier_AirlineID,OperatingCarrier_FlightNumber,Equipment_AircraftCode,Equipment_AircraftRegistration,FlightStatus_Code,FlightStatus_Definition,ServiceType,Arrival_Terminal_Gate,Arrival_EstimatedTimeLocal_DateTime,Arrival_EstimatedTimeUTC_DateTime,Departure_EstimatedTimeLocal_DateTime,Departure_EstimatedTimeUTC_DateTime
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:19,2024-09-24T18:19Z,DL,Flight Delayed,1,B27,LHR,2024-09-24T20:40,2024-09-24T19:40Z,2024-09-24T20:49,2024-09-24T19:49Z,DL,Flight Delayed,2,LH,920,LH,920,32N,DAINV,LD,Flight Landed,Passenger,,2024-09-24T21:08,2024-09-24T20:08Z,,
FRA,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T21:56,2024-09-24T19:56Z,DL,Flight Delayed,1,B22,MBA,2024-09-25T05:45,2024-09-25T02:45Z,2024-09-25T07:42,2024-09-25T04:42Z,DL,Flight Delayed,1,DE,2282,DE,2282,339,DANRK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T20:13,2024-09-24T18:13Z,OT,Flight On Time,1,A17,RIX,2024-09-24T23:15,2024-09-24T20:15Z,2024-09-24T23:18,2024-09-24T20:18Z,OT,Flight On Time,,LH,892,LH,892,320,DAIZB,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T20:06,2024-09-24T18:06Z,FE,Flight Early,1,A64,CDG,2024-09-24T21:25,2024-09-24T19:25Z,2024-09-24T21:17,2024-09-24T19:17Z,FE,Flight Early,1,LH,1050,LH,1050,320,DAIZC,LD,Flight Landed,Passenger,052,,,,
FRA,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T20:08,2024-09-24T18:08Z,FE,Flight Early,1,Z23,SKP,2024-09-24T22:25,2024-09-24T20:25Z,2024-09-24T22:17,2024-09-24T20:17Z,FE,Flight Early,,LH,1542,LH,1542,319,DAIBA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T21:09,2024-09-24T19:09Z,DL,Flight Delayed,1,C15,ADB,2024-09-25T00:20,2024-09-24T21:20Z,2024-09-25T01:09,2024-09-24T22:09Z,DL,Flight Delayed,,XQ,991,XQ,991,73H,TCSON,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:15,2024-09-24T18:15Z,2024-09-24T20:31,2024-09-24T18:31Z,DL,Flight Delayed,1,A11,HAM,2024-09-24T21:20,2024-09-24T19:20Z,2024-09-24T21:38,2024-09-24T19:38Z,DL,Flight Delayed,2,LH,036,LH,036,32V,DAIWK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:15,2024-09-24T18:15Z,2024-09-24T21:14,2024-09-24T19:14Z,DL,Flight Delayed,1,A21,BER,2024-09-24T21:25,2024-09-24T19:25Z,2024-09-24T22:12,2024-09-24T20:12Z,DL,Flight Delayed,1,LH,044,LH,044,32M,DAIDD,LD,Flight Landed,Passenger,B10,,,,
FRA,2024-09-24T20:15,2024-09-24T18:15Z,2024-09-24T20:17,2024-09-24T18:17Z,OT,Flight On Time,1,A50,MUC,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:15,2024-09-24T19:15Z,OT,Flight On Time,2,LH,120,LH,120,32A,DAIZW,LD,Flight Landed,Passenger,G16,,,,
FRA,2024-09-24T20:15,2024-09-24T18:15Z,2024-09-24T20:20,2024-09-24T18:20Z,OT,Flight On Time,1,A15,BIO,2024-09-24T22:25,2024-09-24T20:25Z,2024-09-24T22:20,2024-09-24T20:20Z,FE,Flight Early,,LH,1146,LH,1146,32N,DAINC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:25,2024-09-24T18:25Z,,,NO,No status,1,,LCA,2024-09-25T01:10,2024-09-24T22:10Z,,,NO,No status,,LH,690,LH,690,32Q,,CD,Flight Cancelled,Passenger,,,,,
FRA,2024-09-24T20:30,2024-09-24T18:30Z,2024-09-24T20:50,2024-09-24T18:50Z,DL,Flight Delayed,1,A03,GDN,2024-09-24T22:00,2024-09-24T20:00Z,2024-09-24T22:17,2024-09-24T20:17Z,DL,Flight Delayed,,LH,1378,LH,1378,CRK,EIHIC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:30,2024-09-24T18:30Z,,,OT,Flight On Time,1,A22,CPH,2024-09-24T21:55,2024-09-24T19:55Z,,,OT,Flight On Time,3,SK,1636,SK,1636,32N,,NA,No status,Passenger,,,,,
FRA,2024-09-24T20:35,2024-09-24T18:35Z,2024-09-24T20:33,2024-09-24T18:33Z,FE,Flight Early,1,A38,OTP,2024-09-24T23:55,2024-09-24T20:55Z,2024-09-24T23:39,2024-09-24T20:39Z,FE,Flight Early,,LH,1422,LH,1422,321,DAIRK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T20:58,2024-09-24T18:58Z,DL,Flight Delayed,2,E03,DUB,2024-09-24T21:50,2024-09-24T20:50Z,,,DL,Flight Delayed,2,EI,657,EI,657,320,EIDVM,DP,Flight Departed,Passenger,,2024-09-24T22:08,2024-09-24T21:08Z,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T21:01,2024-09-24T19:01Z,DL,Flight Delayed,1,A28,CPH,2024-09-24T22:05,2024-09-24T20:05Z,2024-09-24T22:45,2024-09-24T20:45Z,DL,Flight Delayed,2,LH,832,LH,832,32M,DAISK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T20:50,2024-09-24T18:50Z,OT,Flight On Time,1,A14,SVG,2024-09-24T22:30,2024-09-24T20:30Z,2024-09-24T22:33,2024-09-24T20:33Z,OT,Flight On Time,,LH,894,LH,894,319,DAILC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T20:42,2024-09-24T18:42Z,OT,Flight On Time,1,A68,WAW,2024-09-24T22:15,2024-09-24T20:15Z,2024-09-24T22:15,2024-09-24T20:15Z,OT,Flight On Time,,LH,1352,LH,1352,32A,DAIUA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T21:06,2024-09-24T19:06Z,DL,Flight Delayed,1,B42,BKK,2024-09-25T12:30,2024-09-25T05:30Z,,,DL,Flight Delayed,,TG,923,TG,923,77W,HSTKW,DP,Flight Departed,Passenger,,2024-09-25T12:56,2024-09-25T05:56Z,,
FRA,2024-09-24T20:40,2024-09-24T18:40Z,2024-09-24T21:02,2024-09-24T19:02Z,DL,Flight Delayed,1,B47,DIY,2024-09-25T01:45,2024-09-24T22:45Z,2024-09-25T02:02,2024-09-24T23:02Z,DL,Flight Delayed,,XQ,727,XQ,727,7M8,TCSME,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:45,2024-09-24T18:45Z,2024-09-24T21:09,2024-09-24T19:09Z,DL,Flight Delayed,1,B58,CPT,2024-09-25T08:35,2024-09-25T06:35Z,2024-09-25T08:37,2024-09-25T06:37Z,DL,Flight Delayed,,DE,2290,DE,2290,339,DANRF,LD,Flight Landed,Passenger,,2024-09-25T09:01,2024-09-25T07:01Z,,
FRA,2024-09-24T20:45,2024-09-24T18:45Z,2024-09-24T20:47,2024-09-24T18:47Z,OT,Flight On Time,1,B44,HND,2024-09-25T16:45,2024-09-25T07:45Z,2024-09-25T16:28,2024-09-25T07:28Z,FE,Flight Early,,NH,224,NH,224,789,JA837A,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:45,2024-09-24T18:45Z,2024-09-24T20:52,2024-09-24T18:52Z,OT,Flight On Time,1,A20,ZAG,2024-09-24T22:05,2024-09-24T20:05Z,2024-09-24T22:10,2024-09-24T20:10Z,OT,Flight On Time,,OU,415,OU,415,223,9ACAE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:50,2024-09-24T18:50Z,2024-09-24T20:58,2024-09-24T18:58Z,OT,Flight On Time,1,A30,NAP,2024-09-24T22:50,2024-09-24T20:50Z,2024-09-24T22:50,2024-09-24T20:50Z,OT,Flight On Time,,LH,336,LH,336,321,DAISU,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:50,2024-09-24T18:50Z,2024-09-24T20:50,2024-09-24T18:50Z,OT,Flight On Time,1,A36,VNO,2024-09-24T23:55,2024-09-24T20:55Z,2024-09-24T23:52,2024-09-24T20:52Z,FE,Flight Early,,LH,888,LH,888,32A,DAIUB,LD,Flight Landed,Passenger,A15,,,,
FRA,2024-09-24T20:50,2024-09-24T18:50Z,2024-09-24T20:49,2024-09-24T18:49Z,FE,Flight Early,1,A13,MAD,2024-09-24T23:25,2024-09-24T21:25Z,2024-09-24T23:22,2024-09-24T21:22Z,FE,Flight Early,2,LH,1120,LH,1120,321,DAIRO,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:50,2024-09-24T18:50Z,2024-09-24T20:57,2024-09-24T18:57Z,OT,Flight On Time,1,B30,SJJ,2024-09-24T22:35,2024-09-24T20:35Z,2024-09-24T22:38,2024-09-24T20:38Z,OT,Flight On Time,,LH,1546,LH,1546,320,DAIZH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:50,2024-09-24T18:50Z,2024-09-24T21:21,2024-09-24T19:21Z,DL,Flight Delayed,1,A58,ZRH,2024-09-24T21:55,2024-09-24T19:55Z,2024-09-24T22:17,2024-09-24T20:17Z,DL,Flight Delayed,,LX,1077,LX,1077,320,HBIJM,LD,Flight Landed,Passenger,A72,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:01,2024-09-24T19:01Z,OT,Flight On Time,1,C16,WDH,2024-09-25T07:25,2024-09-25T05:25Z,2024-09-25T07:02,2024-09-25T05:02Z,FE,Flight Early,,4Y,132,4Y,132,333,DAIKK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:10,2024-09-24T19:10Z,OT,Flight On Time,1,B15,LIN,2024-09-24T22:10,2024-09-24T20:10Z,,,DL,Flight Delayed,,LH,278,LH,278,320,DAIZG,DP,Flight Departed,Passenger,,2024-09-24T22:26,2024-09-24T20:26Z,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:11,2024-09-24T19:11Z,OT,Flight On Time,1,A34,VCE,2024-09-24T22:20,2024-09-24T20:20Z,2024-09-24T22:28,2024-09-24T20:28Z,OT,Flight On Time,,LH,332,LH,332,32N,DAIJD,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:09,2024-09-24T19:09Z,OT,Flight On Time,1,B16,NCE,2024-09-24T22:30,2024-09-24T20:30Z,2024-09-24T22:28,2024-09-24T20:28Z,FE,Flight Early,1,LH,1068,LH,1068,319,DAILH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:04,2024-09-24T19:04Z,OT,Flight On Time,1,A16,LYS,2024-09-24T22:15,2024-09-24T20:15Z,2024-09-24T22:16,2024-09-24T20:16Z,OT,Flight On Time,1,LH,1082,LH,1082,32A,DAIUN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:13,2024-09-24T19:13Z,OT,Flight On Time,1,A26,BCN,2024-09-24T23:05,2024-09-24T21:05Z,2024-09-24T23:16,2024-09-24T21:16Z,OT,Flight On Time,1,LH,1138,LH,1138,321,DAIST,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:23,2024-09-24T19:23Z,DL,Flight Delayed,1,A23,OPO,2024-09-24T22:50,2024-09-24T21:50Z,2024-09-24T23:02,2024-09-24T22:02Z,DL,Flight Delayed,,LH,1180,LH,1180,32Q,DAIEK,LD,Flight Landed,Passenger,,2024-09-24T23:25,2024-09-24T22:25Z,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:11,2024-09-24T19:11Z,OT,Flight On Time,1,A19,LJU,2024-09-24T22:10,2024-09-24T20:10Z,2024-09-24T22:33,2024-09-24T20:33Z,DL,Flight Delayed,,LH,1460,LH,1460,CRK,EIHBA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:00,2024-09-24T19:00Z,2024-09-24T21:13,2024-09-24T19:13Z,OT,Flight On Time,1,A04,GVA,2024-09-24T22:10,2024-09-24T20:10Z,2024-09-24T22:26,2024-09-24T20:26Z,DL,Flight Delayed,1,LX,1087,LX,1087,221,HBJBH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:05,2024-09-24T19:05Z,2024-09-24T21:28,2024-09-24T19:28Z,DL,Flight Delayed,1,B31,DUB,2024-09-24T22:15,2024-09-24T21:15Z,2024-09-24T22:28,2024-09-24T21:28Z,DL,Flight Delayed,1,LH,982,LH,982,32V,DAIWJ,LD,Flight Landed,Passenger,,2024-09-24T22:51,2024-09-24T21:51Z,,
FRA,2024-09-24T21:05,2024-09-24T19:05Z,2024-09-24T21:24,2024-09-24T19:24Z,DL,Flight Delayed,1,A52,AMS,2024-09-24T22:15,2024-09-24T20:15Z,2024-09-24T22:26,2024-09-24T20:26Z,DL,Flight Delayed,,LH,1002,LH,1002,319,DAIBB,LD,Flight Landed,Passenger,,2024-09-24T22:45,2024-09-24T20:45Z,,
FRA,2024-09-24T21:05,2024-09-24T19:05Z,2024-09-24T21:22,2024-09-24T19:22Z,DL,Flight Delayed,1,A11,WRO,2024-09-24T22:20,2024-09-24T20:20Z,2024-09-24T22:33,2024-09-24T20:33Z,DL,Flight Delayed,,LH,1374,LH,1374,CR9,DACNE,LD,Flight Landed,Passenger,,2024-09-24T22:50,2024-09-24T20:50Z,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:50,2024-09-24T19:50Z,DL,Flight Delayed,1,B08,TRS,2024-09-24T22:30,2024-09-24T20:30Z,2024-09-24T23:07,2024-09-24T21:07Z,DL,Flight Delayed,,EN,8820,EN,8820,E90,IJENK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:42,2024-09-24T19:42Z,DL,Flight Delayed,1,B04,VRN,2024-09-24T22:30,2024-09-24T20:30Z,2024-09-24T23:02,2024-09-24T21:02Z,DL,Flight Delayed,,EN,8830,EN,8830,E95,IADJL,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T22:14,2024-09-24T20:14Z,DL,Flight Delayed,1,B06,FLR,2024-09-24T22:45,2024-09-24T20:45Z,2024-09-25T00:01,2024-09-24T22:01Z,DL,Flight Delayed,,EN,8860,EN,8860,E90,IJENH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:31,2024-09-24T19:31Z,DL,Flight Delayed,1,A01,BGO,2024-09-24T23:10,2024-09-24T21:10Z,2024-09-24T23:22,2024-09-24T21:22Z,DL,Flight Delayed,,LH,876,LH,876,319,DAILK,LD,Flight Landed,Passenger,,2024-09-24T23:43,2024-09-24T21:43Z,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:43,2024-09-24T19:43Z,DL,Flight Delayed,1,A15,MRS,2024-09-24T22:45,2024-09-24T20:45Z,2024-09-24T23:08,2024-09-24T21:08Z,DL,Flight Delayed,1,LH,1090,LH,1090,32N,DAIJB,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:10,2024-09-24T19:10Z,2024-09-24T21:11,2024-09-24T19:11Z,OT,Flight On Time,1,Z19,TIA,2024-09-24T23:15,2024-09-24T21:15Z,2024-09-24T23:20,2024-09-24T21:20Z,OT,Flight On Time,,LH,1454,LH,1454,32Q,DAIEN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:15,2024-09-24T19:15Z,2024-09-24T22:52,2024-09-24T20:52Z,DL,Flight Delayed,1,B42,DEL,2024-09-25T08:30,2024-09-25T03:00Z,,,DL,Flight Delayed,3,AI,120,AI,120,788,VTANW,DP,Flight Departed,Passenger,,2024-09-25T10:07,2024-09-25T04:37Z,,
FRA,2024-09-24T21:15,2024-09-24T19:15Z,2024-09-24T21:20,2024-09-24T19:20Z,OT,Flight On Time,1,B14,DUS,2024-09-24T22:05,2024-09-24T20:05Z,2024-09-24T22:12,2024-09-24T20:12Z,OT,Flight On Time,,LH,088,LH,088,CR9,DACNP,LD,Flight Landed,Passenger,B91,,,,
FRA,2024-09-24T21:15,2024-09-24T19:15Z,2024-09-24T21:30,2024-09-24T19:30Z,OT,Flight On Time,1,A64,MUC,2024-09-24T22:10,2024-09-24T20:10Z,2024-09-24T22:27,2024-09-24T20:27Z,DL,Flight Delayed,2,LH,122,LH,122,321,DAIRN,LD,Flight Landed,Passenger,G28,,,,
FRA,2024-09-24T21:15,2024-09-24T19:15Z,2024-09-24T21:21,2024-09-24T19:21Z,OT,Flight On Time,1,B33,AMM,2024-09-25T02:35,2024-09-24T23:35Z,2024-09-25T02:55,2024-09-24T23:55Z,DL,Flight Delayed,,LH,692,LH,692,32M,DAIDC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:20,2024-09-24T19:20Z,2024-09-24T21:50,2024-09-24T19:50Z,DL,Flight Delayed,1,B02,KTW,2024-09-24T22:50,2024-09-24T20:50Z,2024-09-24T23:17,2024-09-24T21:17Z,DL,Flight Delayed,,EN,8762,EN,8762,E90,IJENC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:20,2024-09-24T19:20Z,2024-09-24T21:26,2024-09-24T19:26Z,OT,Flight On Time,1,A62,LIS,2024-09-24T23:30,2024-09-24T22:30Z,2024-09-24T23:24,2024-09-24T22:24Z,FE,Flight Early,1,LH,1172,LH,1172,321,DAISC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:20,2024-09-24T19:20Z,2024-09-24T21:47,2024-09-24T19:47Z,DL,Flight Delayed,1,A17,ATH,2024-09-25T01:10,2024-09-24T22:10Z,2024-09-25T01:21,2024-09-24T22:21Z,DL,Flight Delayed,,LH,1284,LH,1284,321,DAIRA,LD,Flight Landed,Passenger,,2024-09-25T01:48,2024-09-24T22:48Z,,
FRA,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T21:50,2024-09-24T19:50Z,DL,Flight Delayed,1,B41,LHR,2024-09-24T22:10,2024-09-24T21:10Z,2024-09-24T22:19,2024-09-24T21:19Z,DL,Flight Delayed,2,LH,922,LH,922,32N,DAINI,LD,Flight Landed,Passenger,,2024-09-24T22:39,2024-09-24T21:39Z,,
FRA,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T21:40,2024-09-24T19:40Z,OT,Flight On Time,1,A03,TLS,2024-09-24T23:15,2024-09-24T21:15Z,2024-09-24T23:15,2024-09-24T21:15Z,OT,Flight On Time,,LH,1100,LH,1100,32N,DAINA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T21:35,2024-09-24T19:35Z,OT,Flight On Time,1,A02,POZ,2024-09-24T22:45,2024-09-24T20:45Z,2024-09-24T22:47,2024-09-24T20:47Z,OT,Flight On Time,,LH,1380,LH,1380,CR9,DACNK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T22:22,2024-09-24T20:22Z,DL,Flight Delayed,1,B32,EVN,2024-09-25T03:40,2024-09-24T23:40Z,2024-09-25T04:18,2024-09-25T00:18Z,DL,Flight Delayed,,LH,1560,LH,1560,319,DAILL,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T21:51,2024-09-24T19:51Z,DL,Flight Delayed,,B10,BRU,2024-09-24T22:35,2024-09-24T20:35Z,2024-09-24T22:40,2024-09-24T20:40Z,DL,Flight Delayed,,SN,2618,SN,2618,319,OOSSR,LD,Flight Landed,Passenger,A50,2024-09-24T23:01,2024-09-24T21:01Z,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T21:44,2024-09-24T19:44Z,OT,Flight On Time,1,A22,FCO,2024-09-24T23:30,2024-09-24T21:30Z,2024-09-24T23:24,2024-09-24T21:24Z,FE,Flight Early,1,LH,242,LH,242,32M,DAIDK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T21:47,2024-09-24T19:47Z,OT,Flight On Time,1,A60,BRE,2024-09-24T22:35,2024-09-24T20:35Z,2024-09-24T22:46,2024-09-24T20:46Z,OT,Flight On Time,,LH,360,LH,360,320,DAIQT,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T22:13,2024-09-24T20:13Z,DL,Flight Delayed,1,B26,EZE,2024-09-25T06:25,2024-09-25T09:25Z,2024-09-25T06:42,2024-09-25T09:42Z,DL,Flight Delayed,IA,LH,510,LH,510,74H,DABYN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T21:49,2024-09-24T19:49Z,OT,Flight On Time,1,Z69,HKG,2024-09-25T15:40,2024-09-25T07:40Z,2024-09-25T15:14,2024-09-25T07:14Z,FE,Flight Early,1,LH,796,LH,796,346,DAIHU,LD,Flight Landed,Passenger,027,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T22:10,2024-09-24T20:10Z,DL,Flight Delayed,1,A19,TLL,2024-09-25T01:00,2024-09-24T22:00Z,2024-09-25T01:21,2024-09-24T22:21Z,DL,Flight Delayed,,LH,884,LH,884,321,DAIRC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T21:53,2024-09-24T19:53Z,OT,Flight On Time,1,A52,BSL,2024-09-24T22:30,2024-09-24T20:30Z,2024-09-24T22:33,2024-09-24T20:33Z,OT,Flight On Time,,LH,1208,LH,1208,CR9,DACNT,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:40,2024-09-24T19:40Z,2024-09-24T21:49,2024-09-24T19:49Z,OT,Flight On Time,1,B46,SIN,2024-09-25T16:05,2024-09-25T08:05Z,2024-09-25T16:20,2024-09-25T08:20Z,OT,Flight On Time,0,SQ,325,SQ,325,388,9VSKN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:45,2024-09-24T19:45Z,2024-09-24T21:56,2024-09-24T19:56Z,OT,Flight On Time,1,A56,BLL,2024-09-24T23:05,2024-09-24T21:05Z,2024-09-24T23:11,2024-09-24T21:11Z,OT,Flight On Time,,LH,842,LH,842,CR9,DACNC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:45,2024-09-24T19:45Z,2024-09-24T22:03,2024-09-24T20:03Z,DL,Flight Delayed,1,B24,CMN,2024-09-25T00:25,2024-09-24T23:25Z,2024-09-25T00:19,2024-09-24T23:19Z,FE,Flight Early,2,LH,1330,LH,1330,32N,DAIJA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:08,2024-09-24T20:08Z,DL,Flight Delayed,1,A38,ARN,2024-09-24T23:55,2024-09-24T21:55Z,2024-09-25T00:10,2024-09-24T22:10Z,DL,Flight Delayed,5,LH,808,LH,808,321,DAISR,LD,Flight Landed,Passenger,,2024-09-25T00:28,2024-09-24T22:28Z,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:04,2024-09-24T20:04Z,OT,Flight On Time,1,A25,HEL,2024-09-25T01:15,2024-09-24T22:15Z,2024-09-25T01:15,2024-09-24T22:15Z,OT,Flight On Time,,LH,854,LH,854,320,DAIZE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:19,2024-09-24T20:19Z,DL,Flight Delayed,1,A26,OSL,2024-09-24T23:50,2024-09-24T21:50Z,2024-09-25T00:12,2024-09-24T22:12Z,DL,Flight Delayed,,LH,864,LH,864,32V,DAIWF,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:01,2024-09-24T20:01Z,OT,Flight On Time,1,Z17,TUN,2024-09-24T23:10,2024-09-24T22:10Z,2024-09-24T23:11,2024-09-24T22:11Z,OT,Flight On Time,M,LH,1326,LH,1326,32N,DAINF,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:16,2024-09-24T20:16Z,DL,Flight Delayed,1,B47,EDI,2024-09-24T22:50,2024-09-24T21:50Z,2024-09-24T23:03,2024-09-24T22:03Z,DL,Flight Delayed,,LH,1526,LH,1526,32V,DAIWH,LD,Flight Landed,Passenger,,2024-09-24T23:29,2024-09-24T22:29Z,,
FRA,2024-09-24T21:50,2024-09-24T19:50Z,2024-09-24T22:08,2024-09-24T20:08Z,DL,Flight Delayed,1,A28,VIE,2024-09-24T23:10,2024-09-24T21:10Z,2024-09-24T23:23,2024-09-24T21:23Z,DL,Flight Delayed,3,OS,220,OS,220,320,OELBW,LD,Flight Landed,Passenger,F12A,2024-09-24T23:41,2024-09-24T21:41Z,,
FRA,2024-09-24T21:55,2024-09-24T19:55Z,2024-09-24T22:21,2024-09-24T20:21Z,DL,Flight Delayed,1,C13,ZNZ,2024-09-25T07:40,2024-09-25T04:40Z,2024-09-25T08:39,2024-09-25T05:39Z,DL,Flight Delayed,3,4Y,130,4Y,130,333,DAIKC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:55,2024-09-24T19:55Z,2024-09-24T21:56,2024-09-24T19:56Z,OT,Flight On Time,1,C14,WDH,2024-09-25T08:20,2024-09-25T06:20Z,2024-09-25T08:02,2024-09-25T06:02Z,FE,Flight Early,,4Y,138,4Y,138,333,DAIKE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T21:55,2024-09-24T19:55Z,2024-09-24T22:20,2024-09-24T20:20Z,DL,Flight Delayed,1,B03,GRZ,2024-09-24T23:15,2024-09-24T21:15Z,2024-09-24T23:30,2024-09-24T21:30Z,DL,Flight Delayed,,EN,8066,EN,8066,E95,IADJK,LD,Flight Landed,Passenger,,2024-09-24T23:55,2024-09-24T21:55Z,,
FRA,2024-09-24T21:55,2024-09-24T19:55Z,2024-09-24T22:18,2024-09-24T20:18Z,DL,Flight Delayed,1,Z54,SIN,2024-09-25T16:20,2024-09-25T08:20Z,2024-09-25T16:49,2024-09-25T08:49Z,DL,Flight Delayed,2,LH,778,LH,778,74H,DABYJ,LD,Flight Landed,Passenger,F42,,,,
